vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,km_per_year,power_per_cc,brand_popularity,model_rarity,fuel_type_diesel,fuel_type_electric,fuel_type_lpg,fuel_type_petrol,transmission_type_manual,seller_type_individual,seller_type_trustmark dealer,mileage_bucket_medium,mileage_bucket_high,mileage_bucket_very_high
12,98780,18.9,998,67.1,5,155000.0,7598.461538461538,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,True,False,False
6,58000,25.2,1248,74.0,5,415000.0,8285.714285714286,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
10,30000,20.92,998,67.1,5,251000.0,2727.2727272727275,0.06723446893787574,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
5,46400,15.4,2179,120.0,7,1150000.0,7733.333333333333,0.05507113354749885,0.06565025957810344,0.01780902937504107,True,False,False,False,True,False,False,True,False,False
7,32111,19.81,1086,68.05,5,310000.0,4013.875,0.06266114180478821,0.1939278438588421,0.02668068607478478,False,False,False,True,True,False,True,True,False,False
6,35000,19.44,1198,67.0,7,350000.0,5000.0,0.055926544240400666,0.011171715844121705,0.005585857922060853,False,False,False,True,True,True,False,True,False,False
4,30000,15.4,1997,120.0,7,1125000.0,6000.0,0.06009013520280421,0.06565025957810344,0.01780902937504107,True,False,False,False,True,False,False,True,False,False
5,63000,18.59,2993,261.49,5,2600000.0,10500.0,0.08736719011025727,0.028652165341394493,0.00768876913977788,True,False,False,False,False,False,False,True,False,False
3,10000,20.62,1198,67.0,7,480000.0,2500.0,0.055926544240400666,0.011171715844121705,0.005585857922060853,False,False,False,True,True,True,False,False,True,False
4,25000,28.4,1248,74.02,5,850000.0,5000.0,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,False,True,False,False,False,True
4,102000,17.01,1582,126.2,5,1100000.0,20400.0,0.0797724399494311,0.1939278438588421,0.022014851810475126,True,False,False,False,False,False,False,True,False,False
3,35000,22.0,1197,81.8,5,575000.0,8750.0,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,False,False,False,True,False
9,49948,17.5,1298,85.8,5,340000.0,4994.8,0.06610169491525424,0.32325688374843925,0.05750147860944996,False,False,False,True,True,False,False,True,False,False
3,55000,23.0,1498,98.96,5,925000.0,13750.0,0.06606141522029373,0.05099559702963791,0.024380626930406782,True,False,False,False,True,True,False,False,True,False
6,36000,18.9,1197,82.0,5,400000.0,5142.857142857143,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
5,49625,17.8,1497,117.3,5,725000.0,8270.833333333334,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
7,35000,23.4,1248,74.0,5,600000.0,4375.0,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,True,False
8,95000,12.05,2179,120.0,8,550000.0,10555.555555555555,0.05507113354749885,0.06565025957810344,0.01780902937504107,True,False,False,False,True,True,False,False,False,False
4,36000,25.83,1498,99.0,5,585000.0,7200.0,0.06608811748998665,0.05099559702963791,0.004140106459880397,True,False,False,False,True,False,False,False,False,True
2,50000,21.79,998,67.05,5,411000.0,16666.666666666668,0.06718436873747495,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,True,False
6,26500,20.85,1197,83.14,5,450000.0,3785.714285714286,0.06945697577276524,0.32325688374843925,0.05750147860944996,False,False,False,True,True,True,False,False,True,False
6,80000,13.7,1997,153.86,5,1290000.0,11428.57142857143,0.0770455683525288,0.09699677991719786,0.0018400473155023985,False,False,False,True,False,False,False,False,False,False
6,46000,16.47,1198,74.0,5,455000.0,6571.428571428572,0.06176961602671119,0.040349608989945454,0.024249194979299466,False,False,False,True,True,False,False,True,False,False
2,9000,20.7,1197,81.86,5,710000.0,3000.0,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,True,False,False,True,False
5,53000,16.8,1497,116.3,5,770000.0,8833.333333333334,0.07768871075484302,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
3,11387,10.91,3198,197.0,7,2900000.0,2846.75,0.06160100062539087,0.05099559702963791,0.002760070973253598,True,False,False,False,False,True,False,False,False,False
3,50000,25.8,1498,98.6,5,720000.0,12500.0,0.06582109479305741,0.09699677991719786,0.023657751199316554,True,False,False,False,True,True,False,False,False,True
5,52000,25.32,1198,77.0,5,375000.0,8666.666666666666,0.0642737896494157,0.06565025957810344,0.004205822435434054,True,False,False,False,True,False,False,False,False,True
6,35000,19.44,1198,67.0,7,400000.0,5000.0,0.055926544240400666,0.011171715844121705,0.005585857922060853,False,False,False,True,True,True,False,True,False,False
6,48000,19.87,1461,83.8,5,600000.0,6857.142857142857,0.05735797399041752,0.03463231911677729,0.014194650719589932,True,False,False,False,True,True,False,True,False,False
3,18000,18.7,1199,88.7,5,600000.0,4500.0,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,True,True,False,True,False,False
9,57413,14.4,998,61.7,5,270000.0,5741.3,0.06182364729458918,0.32325688374843925,0.046264046789774596,False,False,True,False,True,True,False,False,False,False
6,30000,18.6,1197,81.83,5,500000.0,4285.714285714285,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
6,55000,23.9,1582,126.2,5,650000.0,7857.142857142857,0.0797724399494311,0.1939278438588421,0.032069396070184664,True,False,False,False,True,False,False,False,True,False
3,10000,21.21,1197,81.8,5,660000.0,2500.0,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,False,True,False,False,True,False
5,68000,22.69,1995,190.0,5,2090000.0,11333.333333333334,0.09523809523809523,0.028652165341394493,0.009988828284155878,True,False,False,False,False,False,False,False,True,False
1,8000,16.8,1497,113.4,5,1275000.0,4000.0,0.07575150300601202,0.002102911217717027,0.0018400473155023985,False,False,False,True,True,False,False,True,False,False
6,65000,28.4,1248,74.0,5,495000.0,9285.714285714286,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
5,25000,18.9,1197,82.0,5,475000.0,4166.666666666667,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,True,True,False,True,False,False
6,70000,20.73,1373,91.1,5,530000.0,10000.0,0.0663510560815732,0.32325688374843925,0.022540579614904382,False,False,False,True,True,True,False,False,True,False
5,9500,23.84,1199,84.0,5,530000.0,1583.3333333333333,0.07005838198498748,0.027666425708089637,0.009331668528619308,False,False,False,True,True,True,False,False,True,False
6,9100,17.01,1591,121.3,5,650000.0,1300.0,0.07624135763670647,0.1939278438588421,0.032069396070184664,False,False,False,True,True,True,False,True,False,False
11,86000,17.0,1497,118.0,5,335000.0,7166.666666666667,0.0788243152972612,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
8,78000,16.55,1968,147.51,5,1290000.0,8666.666666666666,0.07495426829268292,0.012486035355194849,0.006374449628704738,True,False,False,False,False,False,False,True,False,False
10,60000,20.0,1399,68.0,5,300000.0,5454.545454545455,0.04860614724803431,0.05099559702963791,0.01767759742393376,True,False,False,False,True,True,False,True,False,False
2,7883,21.5,1197,81.8,5,550000.0,2627.6666666666665,0.0683375104427736,0.32325688374843925,0.046264046789774596,False,False,False,True,False,False,True,False,True,False
8,50205,23.4,1248,74.0,5,390000.0,5578.333333333333,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,True,False,True,False
13,220000,13.6,2523,63.0,7,260000.0,15714.285714285714,0.02497027348394768,0.06565025957810344,0.013603206939607019,True,False,False,False,True,True,False,False,False,False
4,58000,24.7,1047,69.0,5,395000.0,11600.0,0.0659025787965616,0.027666425708089637,0.0024314910954853124,True,False,False,False,True,False,False,False,True,False
9,170000,12.05,2179,120.0,8,550000.0,17000.0,0.05507113354749885,0.06565025957810344,0.01780902937504107,True,False,False,False,True,True,False,False,False,False
3,15000,22.0,1197,81.8,5,650000.0,3750.0,0.0683375104427736,0.32325688374843925,0.05750147860944996,False,False,False,True,True,True,False,False,True,False
5,71245,28.4,1248,74.0,5,375000.0,11874.166666666666,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
2,7000,16.1,1353,138.0,5,1300000.0,2333.3333333333335,0.10199556541019955,0.002102911217717027,0.0018400473155023985,False,False,False,True,True,True,False,True,False,False
3,20000,23.95,998,67.05,5,360000.0,5000.0,0.06718436873747495,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
1,8700,21.63,998,67.04,5,505000.0,4350.0,0.06717434869739479,0.32325688374843925,0.01537753827955576,False,False,False,True,True,True,False,False,True,False
2,25000,24.7,796,47.3,5,310000.0,8333.333333333334,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
6,42000,18.6,1197,81.86,5,545000.0,6000.0,0.0683876357560568,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
15,120000,13.6,2523,63.0,7,150000.0,7500.0,0.02497027348394768,0.06565025957810344,0.013603206939607019,True,False,False,False,True,True,False,False,False,False
3,50000,21.4,1197,83.1,5,580000.0,12500.0,0.06942355889724311,0.32325688374843925,0.02378918315042387,False,False,False,True,True,True,False,False,True,False
10,58000,18.9,998,67.1,5,250000.0,5272.727272727273,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,True,False,False
4,36000,17.43,1396,105.5,5,650000.0,7200.0,0.0755730659025788,0.1939278438588421,0.032069396070184664,False,False,False,True,True,True,False,True,False,False
3,30000,25.47,1248,88.5,7,410000.0,7500.0,0.07091346153846154,0.32325688374843925,0.02240914766379707,True,False,False,False,True,True,False,False,False,True
6,162828,22.77,1498,98.59,5,531000.0,23261.14285714286,0.06581441922563418,0.05099559702963791,0.024380626930406782,True,False,False,False,True,False,False,False,True,False
3,7500,23.0,1498,98.96,5,890000.0,1875.0,0.06606141522029373,0.05099559702963791,0.024380626930406782,True,False,False,False,True,True,False,False,True,False
5,47227,14.0,2179,138.1,7,775000.0,7871.166666666667,0.06337769619091325,0.027666425708089637,0.006308733653151081,True,False,False,False,True,False,False,False,False,False
3,52000,33.54,998,67.04,5,435000.0,13000.0,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,False,True,False,False,False,False,True
9,74000,20.0,1399,68.05,5,185000.0,7400.0,0.04864188706218728,0.05099559702963791,0.01767759742393376,True,False,False,False,True,False,False,True,False,False
10,47000,15.96,2523,62.1,7,440000.0,4272.727272727273,0.02461355529131986,0.06565025957810344,0.013603206939607019,True,False,False,False,True,False,False,True,False,False
6,50000,18.6,1197,81.83,5,450000.0,7142.857142857143,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
4,100000,21.4,1197,83.1,5,600000.0,20000.0,0.06942355889724311,0.32325688374843925,0.02378918315042387,False,False,False,True,True,True,False,False,True,False
7,35000,23.1,998,67.04,5,320000.0,4375.0,0.06717434869739479,0.32325688374843925,0.01537753827955576,False,False,False,True,True,True,False,False,True,False
5,50000,21.19,1396,88.73,5,700000.0,8333.333333333334,0.06356017191977077,0.1939278438588421,0.05901294604718407,True,False,False,False,True,True,False,False,True,False
3,10000,18.16,1196,86.8,5,630000.0,2500.0,0.0725752508361204,0.05099559702963791,0.004140106459880397,False,False,False,True,True,True,False,True,False,False
5,10370,22.74,796,47.3,5,320000.0,1728.3333333333333,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
8,62000,16.8,1497,116.3,5,465000.0,6888.888888888889,0.07768871075484302,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
5,40000,18.6,1197,81.83,5,550000.0,6666.666666666667,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
4,60000,22.0,1197,81.8,5,445000.0,12000.0,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,True,False,False,True,False
8,67231,14.0,2179,138.1,7,705000.0,7470.111111111111,0.06337769619091325,0.027666425708089637,0.006308733653151081,True,False,False,False,True,False,False,False,False,False
8,64000,33.54,998,67.04,5,270000.0,7111.111111111111,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,False,True,False,False,False,False,True
7,63000,26.0,1498,98.6,5,475000.0,7875.0,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,False,False,False,False,True
6,80000,12.55,2982,168.5,7,1755000.0,11428.57142857143,0.05650570087189805,0.05184990471183545,0.012288887428533877,True,False,False,False,True,True,False,False,False,False
10,55000,16.9,1497,100.0,5,350000.0,5000.0,0.06680026720106881,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
5,11000,18.6,1197,81.83,5,575000.0,1833.3333333333333,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
4,17000,23.01,999,67.0,5,360000.0,3400.0,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,True,True,False,False,True,False
4,25000,24.7,796,47.3,5,275000.0,5000.0,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
5,33350,19.44,1198,67.0,7,320000.0,5558.333333333333,0.055926544240400666,0.011171715844121705,0.005585857922060853,False,False,False,True,True,True,False,True,False,False
6,62000,18.9,1197,82.0,5,370000.0,8857.142857142857,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
12,59000,17.5,1298,85.8,5,275000.0,4538.461538461538,0.06610169491525424,0.32325688374843925,0.05750147860944996,False,False,False,True,True,True,False,True,False,False
7,86113,17.4,1497,117.3,5,550000.0,10764.125,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
3,10000,28.4,1248,74.02,5,750000.0,2500.0,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,False,True
6,92537,20.51,998,67.04,5,272000.0,13219.57142857143,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,True,False
2,27645,28.09,1248,88.5,5,951000.0,9215.0,0.07091346153846154,0.32325688374843925,0.022540579614904382,True,False,False,False,True,False,False,False,False,True
8,46242,20.92,998,67.1,5,280000.0,5138.0,0.06723446893787574,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
1,6000,22.3,799,53.26,5,450000.0,3000.0,0.06665832290362954,0.03463231911677729,0.01964907669054347,False,False,False,True,True,True,False,False,True,False
4,64000,18.6,1197,81.83,5,480000.0,12800.0,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
4,93000,15.4,1997,120.0,7,1060000.0,18600.0,0.06009013520280421,0.06565025957810344,0.01780902937504107,True,False,False,False,True,False,False,True,False,False
8,26200,22.74,796,47.3,5,235000.0,2911.1111111111113,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,False,False,False,True,False
4,25000,21.4,1197,83.1,5,590000.0,5000.0,0.06942355889724311,0.32325688374843925,0.02378918315042387,False,False,False,True,True,True,False,False,True,False
3,50000,12.9,2755,174.5,7,2950000.0,12500.0,0.0633393829401089,0.05184990471183545,0.012288887428533877,True,False,False,False,False,False,False,False,False,False
13,80000,17.92,1086,62.1,5,120100.0,5714.285714285715,0.057182320441988954,0.1939278438588421,0.009003088650851022,False,False,False,True,True,True,False,True,False,False
14,110000,13.5,2179,115.0,5,280000.0,7333.333333333333,0.05277650298301973,0.06565025957810344,0.01780902937504107,True,False,False,False,True,True,False,False,False,False
5,55000,17.84,1395,147.51,5,1851000.0,9166.666666666666,0.10574193548387097,0.012486035355194849,0.006374449628704738,False,False,False,True,False,False,False,True,False,False
3,25000,17.4,1497,117.3,5,750000.0,6250.0,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,True,True,False,True,False,False
6,36000,18.9,1197,81.86,5,400000.0,5142.857142857143,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
